Facies,Well Name,Depth,GR,ILD,ILD_log10,NPHI,RHOB,PORD,PORDIFF,BVW
4,AMMY177,1845.5,29.6035,14.028,1.14699575720947,0.0934,2.567,0.0888199,0.0045801,0.042215518304799
5,AMMY177,1846,30.3498,13.263,1.12264176962554,0.0911,2.574,0.0844721,0.0066279,0.043415931116575
5,AMMY177,1846.5,27.8002,12.627,1.10130018046768,0.0879,2.582,0.0795031,0.0083969,0.044495891661506
5,AMMY177,1847,27.0975,12.329,1.09092785258161,0.0837,2.588,0.0757764,0.0079236,0.045030428334984
4,AMMY177,1847.5,26.3913,12.038,1.08055433898877,0.0799,2.595,0.0714286,0.0084714,0.045571448697273
6,AMMY137,1671,10.6677,764.746,2.88351721408761,0.0531,2.7893,-0.0492546,0.1023546,0
6,AMMY137,1671.5,11.6808,1038.405,3.01636677062269,0.0453,2.8161,-0.0659005,0.1112005,0
6,AMMY137,1672,11.9095,638.25,2.80499082347629,0.0403,2.8332,-0.0765217,0.1168217,0
6,AMMY137,1672.5,11.448,173.001,2.23804861349427,0.0418,2.8468,-0.084969,0.126769,0
6,AMMY137,1673,10.57,113.929,2.05663428542154,0.0622,2.8162,-0.0659627,0.1281627,0
6,AMMY137,1673.5,10.2025,69.083,1.83937118898743,0.0823,2.7593,-0.0306211,0.1129211,0
4,AMMY137,1674,10.6167,49.287,1.69273238433251,0.1044,2.6518,0.0361491,0.0682509,0.022521837061896
4,AMMY137,1674.5,11.6139,38.717,1.58790169848342,0.1361,2.5515,0.0984472,0.0376528,0.025410847807592
2,AMMY137,1675,12.9221,35.208,1.54664135555489,0.1637,2.4388,0.1684472,-0.0047472,0.026647061641295
1,AMMY137,1675.5,14.2332,32.673,1.51418901276222,0.184,2.3774,0.2065839,-0.0225839,0.027661485418056
1,AMMY137,1676,15.5127,32.089,1.50635618324543,0.1979,2.3512,0.2228571,-0.0249571,0.027912061459515
1,AMMY137,1676.5,16.5862,31.928,1.50417171477597,0.2067,2.335,0.2329192,-0.0262192,0.027982347587312
1,AMMY137,1677,17.229,32.157,1.50727552564176,0.2152,2.3255,0.2388199,-0.0236199,0.02788253406825
1,AMMY137,1677.5,17.2688,33.274,1.5221050122757,0.2222,2.3224,0.2407453,-0.0185453,0.027410534116236
1,AMMY137,1678,17.0703,34.288,1.53514215369775,0.2272,2.3242,0.2396274,-0.0124274,0.027002186185494
1,AMMY137,1678.5,16.5648,34.859,1.54231492434853,0.2317,2.3171,0.2440372,-0.0123372,0.026780121445127
1,AMMY137,1679,15.8121,35.066,1.54488622847049,0.2358,2.3208,0.2417391,-0.0059391,0.026700960856705
1,AMMY137,1679.5,15.2491,35.274,1.54745471057273,0.239,2.3267,0.2380746,0.0009254,0.026622120757034
1,AMMY137,1680,15.0854,35.24,1.54703589974001,0.2408,2.3074,0.2500621,-0.0092621,0.026634960341106
1,AMMY137,1680.5,15.268,34.202,1.53405150265167,0.2421,2.2933,0.2588199,-0.0167199,0.027036113003731
1,AMMY137,1681,15.7913,33.011,1.51865868058308,0.2432,2.2884,0.2618634,-0.0186634,0.027519507925656
1,AMMY137,1681.5,16.4676,31.82,1.50270017531056,0.2448,2.279,0.2677018,-0.0229018,0.028029794689233
1,AMMY137,1682,17.1476,30.681,1.48686951066822,0.2469,2.2724,0.2718013,-0.0249013,0.028545341893019
1,AMMY137,1682.5,17.8028,29.935,1.4761792624817,0.2494,2.287,0.262733,-0.0133329,0.028898837509845
1,AMMY137,1683,18.465,29.483,1.469571672442,0.2536,2.3057,0.251118,0.002482,0.029119517065434
1,AMMY137,1683.5,18.9793,29.032,1.4628769551925,0.2568,2.3145,0.2456521,0.0111479,0.029344825191167
1,AMMY137,1684,19.211,28.58,1.45606222445495,0.2568,2.3067,0.2504969,0.0063031,0.02957596285375
1,AMMY137,1684.5,19.5218,28.12,1.44901531634779,0.2543,2.3064,0.2506832,0.0036168,0.029816890208044
1,AMMY137,1685,19.73,27.648,1.4416637207988,0.2491,2.3189,0.2429192,0.0061808,0.030070326520293
1,AMMY137,1685.5,19.6996,27.174,1.4341535710666,0.2441,2.3263,0.238323,0.005777,0.03033145324592
1,AMMY137,1686,19.4919,26.297,1.41990620636959,0.2398,2.3073,0.2501242,-0.0103242,0.030833079389711
1,AMMY137,1686.5,19.2006,25.367,1.40426910890542,0.2352,2.3081,0.2496273,-0.0144273,0.031393190099035
1,AMMY137,1687,18.5038,24.65,1.39181692361325,0.2313,2.3123,0.2470187,-0.0157187,0.031846487764924
1,AMMY137,1687.5,17.3142,24.036,1.3808621953412,0.2297,2.3209,0.241677,-0.011977,0.0322506822704
1,AMMY137,1688,16.9909,23.427,1.36971667754856,0.2294,2.3268,0.2380124,-0.0086124,0.032667181505504
1,AMMY137,1688.5,17.1684,22.295,1.34820747668563,0.23,2.3277,0.2374535,-0.0074535,0.033486230781321
1,AMMY137,1689,17.4275,21.034,1.32292186958309,0.2325,2.3343,0.233354,-0.000854,0.034475380612889
1,AMMY137,1689.5,17.4275,19.826,1.29723510184231,0.235,2.3345,0.2332298,0.0017702,0.035510145632661
1,AMMY137,1690,17.3084,18.709,1.27205057498861,0.2363,2.3273,0.2377018,-0.0014018,0.03655482564872
1,AMMY137,1690.5,17.3481,17.605,1.2456360294062,0.237,2.3172,0.2439752,-0.0069752,0.037683565673121
1,AMMY137,1691,17.2684,16.575,1.21945353707681,0.2378,2.3103,0.2482608,-0.0104608,0.038836781869031
1,AMMY137,1691.5,16.871,16.02,1.20466251174822,0.239,2.3041,0.2521118,-0.0131118,0.039503788594998
1,AMMY137,1692,16.388,15.657,1.19470855157512,0.2408,2.3013,0.2538509,-0.0130509,0.039959102807378
1,AMMY137,1692.5,16.3849,16.075,1.20615098159626,0.2437,2.2995,0.2549689,-0.0112689,0.039436150336255
1,AMMY137,1693,16.4351,16.715,1.22310638092859,0.2459,2.3039,0.252236,-0.006336,0.038673797053332
1,AMMY137,1693.5,16.5145,16.959,1.22940024017978,0.246,2.3058,0.2510559,-0.0050559,0.038394576734395
1,AMMY137,1694,16.3954,16.928,1.22860565035509,0.2456,2.3108,0.2479503,-0.0023503,0.038429716368834
1,AMMY137,1694.5,16.371,16.845,1.22647101531714,0.2444,2.3288,0.2367702,0.0076298,0.038524276980747
1,AMMY137,1695,16.4915,17.082,1.2325387175306,0.2447,2.3415,0.228882,0.015818,0.038256095733741
1,AMMY137,1695.5,16.6336,17.525,1.2436580266387,0.2477,2.3237,0.2399379,0.0077621,0.037769478730025
1,AMMY137,1696,16.5939,17.998,1.25522424747984,0.2512,2.3044,0.2519255,-0.0007255,0.037269870230861
1,AMMY137,1696.5,16.5542,18.292,1.26226119270864,0.2532,2.304,0.252174,0.001026,0.036969145118515
1,AMMY137,1697,16.7281,18.21,1.26030994579492,0.2539,2.3054,0.2513044,0.0025956,0.037052288030904
1,AMMY137,1697.5,17.5038,17.955,1.25418540946209,0.2521,2.309,0.2490683,0.0030317,0.037314471903304
1,AMMY137,1698,18.4319,17.701,1.24799780208012,0.2465,2.3231,0.2403105,0.0061895,0.037581239798192
1,AMMY137,1698.5,18.9332,18.445,1.26587865956282,0.2409,2.3359,0.2323602,0.0085398,0.036815497579447
1,AMMY137,1699,18.7322,20.133,1.30390849353595,0.235,2.3475,0.2251552,0.0098448,0.035238365639653
1,AMMY137,1699.5,17.7237,22.28,1.34791518650169,0.2298,2.3599,0.2174534,0.0123466,0.033497501179615
1,AMMY137,1700,16.4964,24.73,1.3932241163613,0.2264,2.3617,0.2163354,0.0100646,0.031794935342998
1,AMMY137,1700.5,15.738,27.146,1.43370584475694,0.2246,2.3625,0.2158385,0.0087615,0.030347092047292
1,AMMY137,1701,15.4439,29.502,1.46985145867381,0.2241,2.3546,0.2207454,0.0033546,0.02911013871934
1,AMMY137,1701.5,15.2846,31.108,1.49287209028309,0.225,2.3541,0.2210559,0.0039441,0.028348752948777
1,AMMY137,1702,15.3235,31.474,1.49795194048344,0.2287,2.3577,0.2188198,0.0098802,0.028183442153885
1,AMMY137,1702.5,16.0292,31.187,1.49397360027467,0.2296,2.3567,0.219441,0.010159,0.028312824973373
1,AMMY137,1703,16.9247,30.352,1.48218731354459,0.2301,2.3308,0.2355279,-0.0054279,0.028699633289909
1,AMMY137,1703.5,17.1433,29.127,1.4642957558072,0.2333,2.3117,0.2473912,-0.0140912,0.029296930879514
1,AMMY137,1704,17.1359,28.106,1.44879904192413,0.239,2.3053,0.2513665,-0.0123665,0.029824315392934
1,AMMY137,1704.5,16.786,27.34,1.4367985102318,0.2438,2.3013,0.2538509,-0.0100509,0.030239231459136
1,AMMY137,1705,17.0106,26.575,1.42447327319533,0.2473,2.283,0.2652174,-0.0179174,0.030671383606587
1,AMMY137,1705.5,18.0437,26.174,1.41787009807665,0.2488,2.2998,0.2547826,-0.0059827,0.030905441728238
1,AMMY137,1706,18.7672,26.624,1.42527330461063,0.2463,2.3095,0.2487578,-0.0024578,0.030643146115341
1,AMMY137,1706.5,19.1924,27.169,1.43407365378505,0.2414,2.3095,0.2487578,-0.0073578,0.030334244115834
1,AMMY137,1707,19.1559,27.714,1.44269921263019,0.2364,2.3211,0.2415528,-0.0051528,0.03003449941938
1,AMMY137,1707.5,18.1335,28.261,1.45118752505671,0.2323,2.3306,0.2356522,-0.0033522,0.029742415870168
1,AMMY137,1708,16.8241,28.822,1.45972411384184,0.2287,2.3351,0.2328572,-0.0041572,0.029451535846341
1,AMMY137,1708.5,16.316,29.403,1.46839164391476,0.2248,2.3514,0.222733,0.002067,0.029159104504527
1,AMMY137,1709,16.316,29.837,1.4747551542918,0.2216,2.3617,0.2163354,0.0052646,0.028946257900328
1,AMMY137,1709.5,16.3954,29.577,1.47095412133365,0.2205,2.3705,0.2108695,0.0096305,0.029073207214887
1,AMMY137,1710,16.6571,29.106,1.46398252500971,0.2211,2.3693,0.211615,0.009485,0.029307497852222
1,AMMY137,1710.5,17.5983,28.524,1.45521042777581,0.2244,2.3489,0.2242857,0.0001143,0.029604981255849
1,AMMY137,1711,19.0466,26.895,1.42967154861786,0.2288,2.3429,0.2280124,0.0007876,0.030488371665955
1,AMMY137,1711.5,20.0048,22.771,1.35738210329611,0.2342,2.3387,0.2306211,0.0035789,0.033134387939635
1,AMMY137,1712,20.0181,18.711,1.27209699877079,0.2398,2.3313,0.2352174,0.0045826,0.036552871942209
1,AMMY137,1712.5,19.4421,15.446,1.18881603050235,0.2448,2.3195,0.2425466,0.0022534,0.040231107582948
1,AMMY137,1713,19.025,12.988,1.11354227995396,0.2487,2.3197,0.2424224,0.0062776,0.043873154788754
1,AMMY137,1713.5,18.5693,10.558,1.02358165766494,0.2511,2.3328,0.2342858,0.0168142,0.048660792257869
1,AMMY137,1714,17.9584,9.173,0.962511393507597,0.2521,2.3337,0.2337267,0.0183733,0.052205265354478
1,AMMY137,1714.5,17.7848,8.552,0.932067692200722,0.2519,2.3267,0.2380746,0.0138254,0.054067483731043
1,AMMY137,1715,18.1587,8.453,0.927010868975651,0.2517,2.332,0.2347826,0.0169174,0.054383176360449
1,AMMY137,1715.5,18.7045,8.792,0.944087679415434,0.2522,2.33,0.2360249,0.0161751,0.053324422974209
1,AMMY137,1716,18.7773,9.144,0.961136217387225,0.2532,2.3294,0.2363975,0.0168025,0.052287983761513
1,AMMY137,1716.5,18.5788,9.743,0.988692702549817,0.2523,2.3332,0.2340373,0.0182627,0.050655155521115
1,AMMY137,1717,19.2962,10.865,1.03602973065654,0.2491,2.317,0.2440994,0.0050006,0.04796838965288
1,AMMY137,1717.5,19.6163,12.031,1.08030172679391,0.2471,2.3402,0.2296895,0.0174105,0.045584704193632
1,AMMY137,1718,18.6026,13.365,1.12596896309256,0.2449,2.3662,0.2135404,0.0313596,0.043249941342307
1,AMMY137,1718.5,17.6758,15.179,1.18124316096741,0.2422,2.355,0.2204969,0.0217031,0.040583399557604
1,AMMY137,1719,17.1474,17.064,1.23208084244137,0.2406,2.342,0.2285714,0.0120286,0.038276267681219
1,AMMY137,1719.5,16.7836,18.388,1.26453449507827,0.2398,2.3422,0.2284472,0.0113528,0.036872514645821
1,AMMY137,1720,16.1912,19.544,1.29101345396538,0.244,2.3333,0.2339751,0.0100249,0.035765415712856
1,AMMY137,1720.5,15.3751,20.097,1.30313123251076,0.2503,2.311,0.247826,0.002474,0.035269912974207
1,AMMY137,1721,14.8447,20.041,1.30191938803586,0.255,2.3,0.2546584,0.0003416,0.035319155459582
1,AMMY137,1721.5,14.5595,19.855,1.2978698913999,0.2577,2.3109,0.2478882,0.0098118,0.035484203287539
1,AMMY137,1722,14.3078,19.749,1.29554510981174,0.2587,2.305,0.2515528,0.0071473,0.035579304101519
1,AMMY137,1722.5,14.3311,19.748,1.29552311854749,0.2596,2.3073,0.2501242,0.0094759,0.035580204923215
1,AMMY137,1723,14.4105,19.778,1.29618237255543,0.2598,2.3106,0.2480745,0.0117255,0.035553209998925
1,AMMY137,1723.5,14.503,19.807,1.29681870158049,0.2608,2.3019,0.2534783,0.0073217,0.035527173225019
1,AMMY137,1724,14.7116,19.837,1.29747599332421,0.262,2.2939,0.2584472,0.0035528,0.035500298736271
1,AMMY137,1724.5,14.8075,18.993,1.27859356824113,0.2621,2.2941,0.258323,0.0037771,0.036280496370508
1,AMMY137,1725,14.9295,17.346,1.2391993420543,0.2614,2.2885,0.2618012,-0.0004012,0.037963857389481
1,AMMY137,1725.5,15.26,16.213,1.20986338270155,0.2589,2.2915,0.2599378,-0.0010378,0.039267957563524
1,AMMY137,1726,15.5552,15.715,1.1963143853536,0.255,2.3074,0.2500621,0.0049379,0.03988529528719
1,AMMY137,1726.5,15.907,15.804,1.19876702100941,0.2496,2.3149,0.2454038,0.0041962,0.039772829991946
1,AMMY137,1727,16.3251,16.222,1.21010439706489,0.2451,2.3175,0.2437887,0.0013113,0.039257063079181
1,AMMY137,1727.5,16.7918,16.506,1.21764184077333,0.2417,2.3169,0.2441615,-0.0024615,0.038917871874525
1,AMMY137,1728,17.3173,16.449,1.21613950060314,0.2386,2.3165,0.24441,-0.00581,0.038985243759098
1,AMMY137,1728.5,17.6149,16.188,1.20919319571953,0.2358,2.3241,0.2396894,-0.0038894,0.039298267676227
1,AMMY137,1729,17.6657,15.597,1.19304107215324,0.233,2.3384,0.2308075,0.0021925,0.040035888241005
1,AMMY137,1729.5,17.6657,14.56,1.16316137497702,0.2297,2.3552,0.2203726,0.0093274,0.041437096508237
1,AMMY137,1730,17.6657,13.614,1.13398574626858,0.2257,2.3811,0.2042858,0.0214143,0.042852595476043
1,AMMY137,1730.5,17.626,13.634,1.13462328966244,0.2206,2.4101,0.1862733,0.0343267,0.042821153256331
4,AMMY137,1731,17.626,14.67,1.16643011384328,0.2158,2.4252,0.1768944,0.0389056,0.041281450384839
1,AMMY137,1731.5,17.5224,15.848,1.19997446253049,0.2104,2.4232,0.1781367,0.0322633,0.039717579459506
1,AMMY137,1732,17.0535,17.298,1.23799589277185,0.2033,2.4299,0.1739752,0.0293248,0.03801649361218
1,AMMY137,1732.5,16.3516,19.448,1.28887494583528,0.1934,2.4464,0.1637267,0.0296732,0.035853580388236
1,AMMY137,1733,15.9825,21.98,1.34202768808747,0.1867,2.4665,0.1512422,0.0354578,0.033725326302542
1,AMMY137,1733.5,15.735,24.265,1.3849802956513,0.1846,2.4985,0.1313664,0.0532336,0.03209813922851
1,AMMY137,1734,15.4569,26.126,1.41707292251319,0.1863,2.5133,0.122174,0.064126,0.030933819215335
1,AMMY137,1734.5,15.1788,27.372,1.43730653132427,0.189,2.4658,0.151677,0.037323,0.030221550281505
1,AMMY137,1735,14.861,28.034,1.44768506900496,0.1947,2.4378,0.1690684,0.0256316,0.029862589875892
1,AMMY137,1735.5,14.4968,28.229,1.45069549372701,0.2034,2.4134,0.1842236,0.0191764,0.029759268888977
1,AMMY137,1736,14.2517,27.73,1.44294986957786,0.2106,2.398,0.1937888,0.0168112,0.030025833329776
1,AMMY137,1736.5,14.0024,26.012,1.41517374533586,0.2153,2.3943,0.196087,0.019213,0.031001530273302
1,AMMY137,1737,13.7527,24.141,1.38275525604662,0.2167,2.3834,0.2028572,0.0138428,0.032180469523942
1,AMMY137,1737.5,14.2517,22.284,1.34799314978741,0.2184,2.379,0.2055901,0.0128099,0.033494494627423
1,AMMY137,1738,13.977,20.487,1.31147836743807,0.2199,2.372,0.2099379,0.0099621,0.034932592732957
1,AMMY137,1738.5,13.6562,18.925,1.27703588817211,0.2206,2.3714,0.2103105,0.0102895,0.036345618209241
1,AMMY137,1739,14.103,18.613,1.26981637734582,0.2192,2.38,0.2049689,0.0142311,0.03664897355542
2,AMMY137,1739.5,15.2826,18.553,1.26841414457654,0.214,2.3963,0.1948447,0.0191553,0.036708186713736
4,AMMY137,1740,16.228,18.972,1.27811311597983,0.2058,2.4127,0.1846584,0.0211416,0.036300570155753
1,AMMY137,1740.5,16.5542,19.617,1.29263259208243,0.1947,2.4286,0.1747826,0.0199174,0.035698807444139
1,AMMY137,1741,16.1429,20.261,1.30666087655063,0.1893,2.434,0.1714286,0.0178714,0.035126879107773
1,AMMY137,1741.5,15.183,20.905,1.32025017188643,0.1896,2.4314,0.1730434,0.0165566,0.03458158688722
1,AMMY137,1742,13.8518,21.485,1.33213535801992,0.1953,2.4169,0.1820497,0.0132503,0.034111618451511
1,AMMY137,1742.5,12.5805,21.226,1.32686815989368,0.2063,2.3765,0.2071429,-0.0008429,0.034319102702824
1,AMMY137,1743,12.4891,20.967,1.32153629519349,0.2128,2.3722,0.2098137,0.0029863,0.034530419678158
1,AMMY137,1743.5,13.8922,20.796,1.31797980876154,0.2143,2.3751,0.2080125,0.0062875,0.034672096279785
1,AMMY137,1744,15.4493,21.159,1.32549513856426,0.2149,2.3768,0.2069565,0.0079435,0.034373395498088
1,AMMY137,1744.5,15.5249,21.535,1.33314487609862,0.2127,2.3701,0.211118,0.001582,0.034071995231666
1,AMMY137,1745,14.443,21.91,1.34064237756071,0.2105,2.3653,0.2140994,-0.0035994,0.033779157663701
1,AMMY137,1745.5,13.948,22.251,1.34734953373146,0.2096,2.365,0.2142857,-0.0046857,0.033519322922951
1,AMMY137,1746,14.3301,22.066,1.34372361384262,0.2099,2.3656,0.213913,-0.004013,0.033659541621021
1,AMMY137,1746.5,15.1841,21.648,1.33541777925355,0.2127,2.3756,0.2077018,0.0049982,0.03398295298919
4,AMMY137,1747,16.2769,19.641,1.29316359564166,0.2166,2.3908,0.1982609,0.0183391,0.035676989989117
1,AMMY137,1747.5,17.4784,17.398,1.24049932650751,0.2201,2.376,0.2074535,0.0126465,0.037907080809414
1,AMMY137,1748,18.131,16.574,1.21942733450768,0.2232,2.35,0.2236025,-0.0004026,0.038837953469009
1,AMMY137,1748.5,18.2215,16.182,1.20903219683653,0.2243,2.3674,0.2127951,0.0115049,0.039305552553048
4,AMMY137,1749,18.1818,15.823,1.19928882808241,0.2247,2.3824,0.2034782,0.0212218,0.039748943536807
1,AMMY137,1749.5,17.6514,15.903,1.20147905894609,0.2251,2.3969,0.1944721,0.0306279,0.039648839005817
2,AMMY137,1750,16.7,16.303,1.21226752854894,0.2252,2.4032,0.1905591,0.0346409,0.039159419037675
4,AMMY137,1750.5,16.0177,16.764,1.22437765216181,0.225,2.3933,0.196708,0.028292,0.038617235289047
1,AMMY137,1751,15.4671,17.347,1.23922437848713,0.225,2.3789,0.2056521,0.0193478,0.037962763125213
1,AMMY137,1751.5,14.7694,18.161,1.25913975842102,0.225,2.3776,0.2064597,0.0185403,0.03710223955135
1,AMMY137,1752,13.9749,19.05,1.27989498001164,0.2247,2.3881,0.1999379,0.0247621,0.036226177800111
2,AMMY137,1752.5,13.5371,19.939,1.29970337336519,0.2241,2.4004,0.1922982,0.0318018,0.035409379600599
4,AMMY137,1753,13.0607,20.631,1.31452027906169,0.2207,2.4052,0.1893168,0.0313832,0.034810468218497
4,AMMY137,1753.5,12.3065,21.167,1.32565930980164,0.2175,2.4034,0.1904348,0.0270652,0.034366899226733
1,AMMY137,1754,13.102,21.673,1.33591903099071,0.218,2.3748,0.2081988,0.0098012,0.033963347513162
1,AMMY137,1754.5,14.4327,22.192,1.34619644372921,0.218,2.3657,0.2138509,0.0041491,0.033563850846316
1,AMMY137,1755,14.8472,22.731,1.35661854196909,0.2174,2.3662,0.2135404,0.0038596,0.033163528605695
1,AMMY137,1755.5,14.7281,23.279,1.36696432031592,0.2164,2.3635,0.2152173,0.0011827,0.03277086041738
1,AMMY137,1756,14.4875,23.855,1.37757942089495,0.2139,2.3758,0.2075777,0.0063223,0.032372802214246
1,AMMY137,1756.5,14.1298,24.564,1.39029908871013,0.2111,2.3734,0.2090683,0.0020317,0.031902187263418
1,AMMY137,1757,13.7225,25.371,1.40433758531093,0.2085,2.3865,0.2009318,0.0075682,0.031390715271274
4,AMMY137,1757.5,13.5428,25.362,1.40418349821266,0.2066,2.3966,0.1946584,0.0119416,0.031396284457031
4,AMMY137,1758,14.4279,24.52,1.38952046584638,0.2056,2.3964,0.1947826,0.0108174,0.031930797929957
1,AMMY137,1758.5,14.8437,23.678,1.37434501622461,0.2058,2.3811,0.2042858,0.0015142,0.032493575030744
1,AMMY137,1759,14.4007,22.55,1.35314654621398,0.2072,2.3642,0.2147825,-0.0075825,0.033296357910601
1,AMMY137,1759.5,14.4543,20.947,1.32112183270853,0.2098,2.3664,0.2134161,-0.0036161,0.03454690040632
4,AMMY137,1760,15.2292,19.383,1.28742099575983,0.2092,2.3778,0.2063354,0.0028646,0.035913646740263
1,AMMY137,1760.5,16.1096,18.601,1.26953629275597,0.2053,2.3865,0.2009318,0.0043682,0.036660793263389
4,AMMY137,1761,16.7527,18.601,1.26953629275597,0.2014,2.3934,0.196646,0.004754,0.036660793263389
4,AMMY137,1761.5,16.5673,18.601,1.26953629275597,0.1987,2.4105,0.1860248,0.0126752,0.036660793263389
4,AMMY137,1762,15.6125,18.476,1.26660795357451,0.1983,2.4035,0.1903726,0.0079274,0.036784599128699
1,AMMY137,1762.5,14.1175,17.608,1.24571002954529,0.1994,2.3906,0.1983851,0.0010149,0.037680355328029
1,AMMY137,1763,13.1825,15.706,1.1960655931163,0.2019,2.3864,0.2009938,0.0009062,0.039896721374277
1,AMMY137,1763.5,13.7794,13.959,1.14485430725293,0.2036,2.3912,0.1980124,0.0055876,0.042319726343252
1,AMMY137,1764,15.251,12.584,1.09981870961523,0.2042,2.4276,0.1754038,0.0287962,0.044571848895042
1,AMMY137,1764.5,17.1392,11.811,1.07228666950989,0.2022,2.4668,0.1510559,0.0511441,0.046007291813456
1,AMMY137,1765,18.5937,11.605,1.06464514479194,0.1992,2.4774,0.144472,0.054728,0.046413832640766
1,AMMY137,1765.5,19.5236,11.638,1.06587835285739,0.1965,2.4619,0.1540994,0.0424006,0.046347981816437
1,AMMY137,1766,20.3462,12.564,1.09912792772647,0.1949,2.4567,0.1573291,0.0375709,0.044607310631016
1,AMMY137,1766.5,20.9913,13.371,1.12616388880584,0.1944,2.4575,0.1568323,0.0375677,0.043240236429957
1,AMMY137,1767,21.1989,13.647,1.13503719154962,0.1944,2.4565,0.1574534,0.0369466,0.042800752888986
1,AMMY137,1767.5,20.8102,14.204,1.15241066362958,0.1944,2.4223,0.1786956,0.0157044,0.0419531594352
1,AMMY137,1768,20.0456,15.118,1.17949434100545,0.1948,2.4078,0.1877019,0.0070981,0.040665192625333
1,AMMY137,1768.5,19.792,16.324,1.21282658610123,0.1967,2.4029,0.1907454,0.0059547,0.039134222626034
1,AMMY137,1769,19.9158,17.512,1.24333574855988,0.1983,2.4136,0.1840994,0.0142006,0.037783495179701
1,AMMY137,1769.5,18.9893,18.429,1.26550177003923,0.1978,2.4187,0.1809317,0.0168683,0.036831475661935
4,AMMY137,1770,18.0599,18.264,1.26159589848218,0.2003,2.4161,0.1825466,0.0177534,0.036997472419024
4,AMMY137,1770.5,17.9436,18.107,1.25784650159116,0.2058,2.4033,0.1904969,0.0153031,0.037157522850569
1,AMMY137,1771,18.4883,18.214,1.26040533223982,0.2117,2.3965,0.1947204,0.0169796,0.037048219257156
4,AMMY137,1771.5,19.7496,18.39,1.26458172923808,0.2151,2.394,0.1962733,0.0188268,0.0368705095606
4,AMMY137,1772,19.7197,18.565,1.26869495356218,0.2151,2.3948,0.1957764,0.0193236,0.036696321121341
4,AMMY137,1772.5,18.3184,19.696,1.29437803558724,0.2127,2.3947,0.1958385,0.0168615,0.035627142146322
4,AMMY137,1773,16.4172,21.057,1.32339649713188,0.2081,2.3985,0.1934783,0.0146217,0.034456547198881
1,AMMY137,1773.5,15.5752,22.095,1.34429400589831,0.2016,2.4087,0.1871429,0.0144571,0.033637445055906
1,AMMY137,1774,15.2838,22.916,1.36013881357758,0.1947,2.4264,0.1761491,0.0185509,0.033029393384825
1,AMMY137,1774.5,15.4029,23.721,1.37513299351716,0.1885,2.4609,0.1547205,0.0337795,0.032464110473987
2,AMMY137,1775,15.9946,23.905,1.37848874803181,0.1834,2.4736,0.1468323,0.0365677,0.032338928811421
1,AMMY137,1775.5,16.9723,23.858,1.37763403424759,0.1816,2.488,0.1378883,0.0437118,0.032370766807677
1,AMMY137,1776,17.4672,23.371,1.36867729541279,0.1808,2.5065,0.1263975,0.0544025,0.032706295527732
1,AMMY137,1776.5,17.2627,22.105,1.34449051924189,0.1835,2.5113,0.1234161,0.0600839,0.033629835634916
1,AMMY137,1777,16.7295,20.582,1.31348757386476,0.1946,2.4755,0.1456521,0.0489479,0.034851880591996
1,AMMY137,1777.5,16.7762,18.788,1.27388055151121,0.2044,2.4371,0.1695032,0.0348969,0.036477891613116
1,AMMY137,1778,17.2846,16.935,1.22878520098065,0.2119,2.4145,0.1835404,0.0283596,0.038421773179622
1,AMMY137,1778.5,17.7693,15.184,1.18138619508322,0.2161,2.4034,0.1904348,0.0256652,0.040576717072575
1,AMMY137,1779,18.4224,13.517,1.13088031379365,0.2143,2.4061,0.1887577,0.0255423,0.04300607890882
1,AMMY137,1779.5,19.395,12.164,1.08507641147209,0.208,2.4159,0.1826708,0.0253292,0.045334809861763
1,AMMY137,1780,20.0476,11.387,1.05640932064992,0.2006,2.4406,0.1673292,0.0332708,0.046856014348408
1,AMMY137,1780.5,20.0079,10.916,1.03806352699786,0.1943,2.4633,0.1532298,0.0410702,0.047856203322129
1,AMMY137,1781,20.3949,10.998,1.04131371534586,0.1896,2.4695,0.1493788,0.0402212,0.047677463974219
1,AMMY137,1781.5,21.2116,11.319,1.05380805992066,0.189,2.4696,0.1493168,0.0396832,0.046996549639984
1,AMMY137,1782,22.0587,11.618,1.06513137214021,0.1911,2.4618,0.1541614,0.0369386,0.046387857915886
1,AMMY137,1782.5,22.8337,11.822,1.07269095501287,0.1953,2.4408,0.167205,0.028095,0.045985882661549
1,AMMY137,1783,23.8309,11.972,1.07816670816815,0.1989,2.4231,0.1781988,0.0207012,0.045696890633445
1,AMMY137,1783.5,25.2745,11.708,1.06848271376175,0.1991,2.4227,0.1784472,0.0206528,0.046209221027414
1,AMMY137,1784,26.3493,11.064,1.04391216710125,0.1961,2.4324,0.1724224,0.0236776,0.04753504624839
1,AMMY137,1784.5,27.2927,10.189,1.00813156224066,0.194,2.4448,0.1647206,0.0292794,0.04953409391427
1,AMMY137,1785,27.6245,9.309,0.968903030303828,0.1927,2.4726,0.1474534,0.0452466,0.051822515389547
2,AMMY137,1785.5,27.1219,8.668,0.93791890264778,0.1919,2.4971,0.132236,0.059664,0.053704484597634
2,AMMY137,1786,25.941,8.629,0.935960468989166,0.1918,2.5092,0.1247204,0.0670796,0.053825710328457
1,AMMY137,1786.5,25.2414,9.071,0.957655166943491,0.192,2.5186,0.118882,0.073118,0.052497959181505
4,AMMY137,1787,24.3123,9.586,0.981637424655769,0.1922,2.5291,0.1123603,0.0798397,0.051068287186728
